"og_id"	"Tfas_length"	"Tlei_length"	"difference"	"diff_per_Tfas"	"diff_per_Tlei"	"completeness"
"OG0002683"	1224	1395	171	0.139705882352941	0.12258064516129	"both complete"
"OG0002699"	738	738	0	0	0	"both complete"
"OG0002702"	1482	1641	159	0.107287449392713	0.0968921389396709	"both complete"
"OG0002721"	1035	873	-162	-0.156521739130435	-0.185567010309278	"one complete"
"OG0002724"	1020	1305	285	0.279411764705882	0.218390804597701	"one complete"
"OG0002733"	429	423	-6	-0.013986013986014	-0.0141843971631206	"one complete"
"OG0002738"	324	228	-96	-0.296296296296296	-0.421052631578947	"one complete"
"OG0002743"	711	942	231	0.324894514767932	0.245222929936306	"both complete"
"OG0002744"	1416	1221	-195	-0.13771186440678	-0.15970515970516	"one complete"
"OG0002898"	474	423	-51	-0.107594936708861	-0.120567375886525	"one complete"
"OG0002900"	687	552	-135	-0.196506550218341	-0.244565217391304	"both complete"
"OG0002902"	453	522	69	0.152317880794702	0.132183908045977	"both complete"
"OG0002903"	729	729	0	0	0	"both complete"
"OG0002904"	774	774	0	0	0	"both complete"
"OG0002905"	336	336	0	0	0	"both complete"
"OG0002906"	1581	1626	45	0.0284629981024668	0.0276752767527675	"both complete"
"OG0002908"	1080	1080	0	0	0	"both complete"
"OG0002909"	1722	1722	0	0	0	"both complete"
"OG0002914"	1032	1029	-3	-0.00290697674418605	-0.00291545189504373	"both complete"
"OG0002916"	789	636	-153	-0.193916349809886	-0.240566037735849	"one complete"
"OG0002917"	1443	1443	0	0	0	"both complete"
"OG0002918"	258	375	117	0.453488372093023	0.312	"both complete"
"OG0002919"	393	390	-3	-0.00763358778625954	-0.00769230769230769	"one complete"
"OG0002920"	279	276	-3	-0.010752688172043	-0.0108695652173913	"one complete"
"OG0002921"	1308	1434	126	0.0963302752293578	0.0878661087866109	"both complete"
"OG0002924"	564	564	0	0	0	"both complete"
"OG0002925"	507	510	3	0.00591715976331361	0.00588235294117647	"both complete"
"OG0002927"	783	645	-138	-0.176245210727969	-0.213953488372093	"both complete"
"OG0002928"	561	555	-6	-0.0106951871657754	-0.0108108108108108	"both complete"
"OG0002929"	1239	1257	18	0.0145278450363196	0.0143198090692124	"both complete"
"OG0002931"	810	663	-147	-0.181481481481481	-0.221719457013575	"one complete"
"OG0002933"	1383	1407	24	0.017353579175705	0.0170575692963753	"both complete"
"OG0002934"	1686	1422	-264	-0.156583629893238	-0.185654008438819	"both complete"
"OG0002935"	1380	1389	9	0.00652173913043478	0.00647948164146868	"both complete"
"OG0002936"	1245	1473	228	0.183132530120482	0.154786150712831	"both complete"
"OG0002937"	1044	999	-45	-0.0431034482758621	-0.045045045045045	"0 complete"
"OG0002938"	1323	1314	-9	-0.00680272108843537	-0.00684931506849315	"one complete"
"OG0002940"	1044	1044	0	0	0	"both complete"
"OG0002941"	1950	1035	-915	-0.469230769230769	-0.884057971014493	"both complete"
"OG0002943"	1983	1983	0	0	0	"both complete"
"OG0002944"	300	138	-162	-0.54	-1.17391304347826	"both complete"
"OG0002947"	1161	1233	72	0.062015503875969	0.0583941605839416	"both complete"
"OG0002948"	549	570	21	0.0382513661202186	0.0368421052631579	"both complete"
"OG0002949"	1428	1425	-3	-0.00210084033613445	-0.00210526315789474	"both complete"
"OG0002950"	861	768	-93	-0.10801393728223	-0.12109375	"both complete"
"OG0002952"	834	843	9	0.0107913669064748	0.0106761565836299	"both complete"
"OG0002953"	1875	1851	-24	-0.0128	-0.0129659643435981	"both complete"
"OG0002955"	2166	2169	3	0.00138504155124654	0.00138312586445367	"one complete"
"OG0002959"	612	612	0	0	0	"both complete"
"OG0002960"	684	681	-3	-0.0043859649122807	-0.00440528634361234	"one complete"
"OG0002961"	966	1125	159	0.164596273291925	0.141333333333333	"both complete"
"OG0002962"	1794	1794	0	0	0	"both complete"
"OG0002963"	1461	1470	9	0.00616016427104723	0.00612244897959184	"both complete"
"OG0002965"	375	918	543	1.448	0.591503267973856	"both complete"
"OG0002966"	2154	2151	-3	-0.00139275766016713	-0.00139470013947001	"both complete"
"OG0002970"	354	354	0	0	0	"both complete"
"OG0002971"	1719	1719	0	0	0	"both complete"
"OG0002972"	507	585	78	0.153846153846154	0.133333333333333	"both complete"
"OG0002974"	2151	2187	36	0.0167364016736402	0.0164609053497942	"both complete"
"OG0002975"	1557	1650	93	0.0597302504816956	0.0563636363636364	"one complete"
"OG0002977"	741	741	0	0	0	"both complete"
"OG0002978"	204	222	18	0.0882352941176471	0.0810810810810811	"one complete"
"OG0002979"	2145	2145	0	0	0	"both complete"
"OG0002980"	2265	2262	-3	-0.00132450331125828	-0.0013262599469496	"one complete"
"OG0002982"	1704	990	-714	-0.419014084507042	-0.721212121212121	"both complete"
"OG0002985"	1890	1866	-24	-0.0126984126984127	-0.0128617363344051	"both complete"
"OG0002987"	2754	2676	-78	-0.028322440087146	-0.0291479820627803	"both complete"
"OG0002988"	921	936	15	0.0162866449511401	0.016025641025641	"both complete"
"OG0002989"	2889	2994	105	0.0363447559709242	0.0350701402805611	"both complete"
"OG0002990"	462	378	-84	-0.181818181818182	-0.222222222222222	"one complete"
"OG0002991"	1590	1596	6	0.00377358490566038	0.0037593984962406	"both complete"
"OG0002992"	1968	1464	-504	-0.25609756097561	-0.344262295081967	"one complete"
"OG0002994"	1398	2727	1329	0.950643776824034	0.487348734873487	"both complete"
"OG0002995"	246	693	447	1.81707317073171	0.645021645021645	"both complete"
"OG0002996"	726	729	3	0.00413223140495868	0.00411522633744856	"both complete"
"OG0002997"	2058	2241	183	0.0889212827988338	0.0816599732262383	"both complete"
"OG0002998"	1128	1125	-3	-0.00265957446808511	-0.00266666666666667	"one complete"
"OG0002999"	1911	1884	-27	-0.0141287284144427	-0.0143312101910828	"both complete"
"OG0003000"	939	939	0	0	0	"both complete"
"OG0003001"	492	600	108	0.219512195121951	0.18	"both complete"
"OG0003002"	396	393	-3	-0.00757575757575758	-0.00763358778625954	"one complete"
"OG0003003"	306	306	0	0	0	"both complete"
"OG0003004"	507	507	0	0	0	"both complete"
"OG0003006"	1197	1179	-18	-0.0150375939849624	-0.0152671755725191	"both complete"
"OG0003007"	753	753	0	0	0	"one complete"
"OG0003008"	3435	3204	-231	-0.0672489082969432	-0.0720973782771536	"both complete"
"OG0003010"	645	648	3	0.00465116279069767	0.00462962962962963	"both complete"
"OG0003011"	612	612	0	0	0	"both complete"
"OG0003012"	813	813	0	0	0	"both complete"
"OG0003014"	777	882	105	0.135135135135135	0.119047619047619	"one complete"
"OG0003031"	2256	2229	-27	-0.011968085106383	-0.0121130551816958	"both complete"
"OG0003035"	888	951	63	0.0709459459459459	0.0662460567823344	"one complete"
"OG0003036"	780	789	9	0.0115384615384615	0.0114068441064639	"one complete"
"OG0003037"	339	357	18	0.0530973451327434	0.0504201680672269	"both complete"
"OG0003038"	2784	1506	-1278	-0.459051724137931	-0.848605577689243	"one complete"
"OG0003041"	1731	1731	0	0	0	"both complete"
"OG0003042"	1494	1641	147	0.0983935742971888	0.0895795246800731	"one complete"
"OG0003043"	246	282	36	0.146341463414634	0.127659574468085	"one complete"
"OG0003045"	951	915	-36	-0.0378548895899054	-0.039344262295082	"one complete"
"OG0003048"	1701	1623	-78	-0.0458553791887125	-0.0480591497227357	"one complete"
"OG0003050"	882	882	0	0	0	"both complete"
"OG0003051"	1743	2064	321	0.184165232358003	0.155523255813953	"both complete"
"OG0003052"	1842	1683	-159	-0.0863192182410423	-0.0944741532976827	"both complete"
"OG0003055"	1158	1257	99	0.0854922279792746	0.0787589498806683	"one complete"
"OG0003056"	969	981	12	0.0123839009287926	0.0122324159021407	"both complete"
"OG0003057"	591	591	0	0	0	"both complete"
"OG0003061"	1983	1980	-3	-0.00151285930408472	-0.00151515151515152	"one complete"
"OG0003062"	2790	2763	-27	-0.00967741935483871	-0.00977198697068404	"both complete"
"OG0003063"	411	1140	729	1.77372262773723	0.639473684210526	"both complete"
"OG0003064"	261	261	0	0	0	"both complete"
"OG0003068"	1902	1344	-558	-0.293375394321767	-0.415178571428571	"both complete"
"OG0003069"	2205	2205	0	0	0	"both complete"
"OG0003070"	1896	930	-966	-0.509493670886076	-1.03870967741935	"both complete"
"OG0003071"	753	843	90	0.119521912350598	0.106761565836299	"both complete"
"OG0003072"	816	828	12	0.0147058823529412	0.0144927536231884	"both complete"
"OG0003077"	966	987	21	0.0217391304347826	0.0212765957446809	"one complete"
"OG0003078"	405	486	81	0.2	0.166666666666667	"both complete"
"OG0003079"	1233	1365	132	0.10705596107056	0.0967032967032967	"one complete"
"OG0003081"	915	912	-3	-0.00327868852459016	-0.00328947368421053	"one complete"
"OG0003082"	1146	1188	42	0.0366492146596859	0.0353535353535354	"both complete"
"OG0003083"	1215	1098	-117	-0.0962962962962963	-0.10655737704918	"one complete"
"OG0003085"	2775	2781	6	0.00216216216216216	0.00215749730312837	"both complete"
"OG0003086"	1251	1431	180	0.143884892086331	0.125786163522013	"both complete"
"OG0003087"	1335	1320	-15	-0.0112359550561798	-0.0113636363636364	"both complete"
"OG0003088"	1431	1506	75	0.0524109014675052	0.049800796812749	"0 complete"
"OG0003089"	771	795	24	0.0311284046692607	0.030188679245283	"both complete"
"OG0003091"	2346	2337	-9	-0.00383631713554987	-0.00385109114249037	"one complete"
"OG0003093"	1764	1725	-39	-0.022108843537415	-0.0226086956521739	"both complete"
"OG0003096"	1299	1029	-270	-0.207852193995381	-0.262390670553936	"one complete"
"OG0003097"	1173	1392	219	0.186700767263427	0.157327586206897	"both complete"
"OG0003098"	891	891	0	0	0	"both complete"
"OG0003099"	1263	1260	-3	-0.00237529691211401	-0.00238095238095238	"one complete"
"OG0003100"	1347	1350	3	0.0022271714922049	0.00222222222222222	"one complete"
"OG0003101"	588	642	54	0.0918367346938776	0.0841121495327103	"both complete"
"OG0003102"	2703	2721	18	0.00665926748057714	0.00661521499448732	"0 complete"
"OG0003103"	870	876	6	0.00689655172413793	0.00684931506849315	"both complete"
"OG0003105"	3339	3303	-36	-0.0107816711590297	-0.0108991825613079	"one complete"
"OG0003106"	609	612	3	0.00492610837438424	0.00490196078431373	"one complete"
"OG0003107"	966	975	9	0.0093167701863354	0.00923076923076923	"both complete"
"OG0003108"	1428	1428	0	0	0	"both complete"
"OG0003110"	1029	1029	0	0	0	"both complete"
"OG0003111"	3135	3297	162	0.0516746411483254	0.0491355777979982	"both complete"
"OG0003112"	489	486	-3	-0.00613496932515337	-0.00617283950617284	"one complete"
"OG0003116"	594	591	-3	-0.00505050505050505	-0.0050761421319797	"both complete"
"OG0003117"	1614	1614	0	0	0	"one complete"
"OG0003120"	795	795	0	0	0	"both complete"
"OG0003122"	576	576	0	0	0	"both complete"
"OG0003124"	507	513	6	0.0118343195266272	0.0116959064327485	"both complete"
"OG0003126"	759	825	66	0.0869565217391304	0.08	"both complete"
"OG0003127"	780	840	60	0.0769230769230769	0.0714285714285714	"one complete"
"OG0003128"	1374	1374	0	0	0	"both complete"
"OG0003130"	1911	1917	6	0.00313971742543171	0.00312989045383412	"both complete"
"OG0003132"	2511	2607	96	0.038231780167264	0.0368239355581128	"both complete"
"OG0003134"	1020	1152	132	0.129411764705882	0.114583333333333	"both complete"
"OG0003136"	600	597	-3	-0.005	-0.0050251256281407	"one complete"
"OG0003138"	816	849	33	0.0404411764705882	0.03886925795053	"0 complete"
"OG0003139"	1134	1662	528	0.465608465608466	0.317689530685921	"both complete"
"OG0003143"	672	672	0	0	0	"both complete"
"OG0003146"	774	774	0	0	0	"both complete"
"OG0003147"	828	828	0	0	0	"both complete"
"OG0003149"	1269	1272	3	0.00236406619385343	0.00235849056603774	"both complete"
"OG0003150"	2919	2916	-3	-0.00102774922918808	-0.00102880658436214	"one complete"
"OG0003151"	621	630	9	0.0144927536231884	0.0142857142857143	"both complete"
"OG0003152"	2778	2778	0	0	0	"both complete"
"OG0003153"	987	1104	117	0.11854103343465	0.105978260869565	"both complete"
"OG0003154"	393	456	63	0.16030534351145	0.138157894736842	"both complete"
"OG0003157"	744	885	141	0.189516129032258	0.159322033898305	"both complete"
"OG0003158"	3174	1821	-1353	-0.426275992438563	-0.742998352553542	"both complete"
"OG0003159"	318	900	582	1.83018867924528	0.646666666666667	"both complete"
"OG0003160"	420	408	-12	-0.0285714285714286	-0.0294117647058824	"one complete"
"OG0003161"	810	801	-9	-0.0111111111111111	-0.0112359550561798	"both complete"
"OG0003165"	414	342	-72	-0.173913043478261	-0.210526315789474	"both complete"
"OG0003167"	4242	4317	75	0.0176803394625177	0.0173731758165393	"one complete"
"OG0003170"	1218	1269	51	0.041871921182266	0.0401891252955083	"both complete"
"OG0003171"	768	873	105	0.13671875	0.120274914089347	"both complete"
"OG0003172"	1698	1374	-324	-0.190812720848057	-0.235807860262009	"one complete"
"OG0003173"	723	693	-30	-0.04149377593361	-0.0432900432900433	"one complete"
"OG0003174"	1488	1596	108	0.0725806451612903	0.0676691729323308	"both complete"
"OG0003175"	465	390	-75	-0.161290322580645	-0.192307692307692	"both complete"
"OG0003178"	897	1488	591	0.658862876254181	0.397177419354839	"both complete"
"OG0003182"	438	438	0	0	0	"both complete"
"OG0003183"	906	840	-66	-0.0728476821192053	-0.0785714285714286	"one complete"
"OG0003190"	627	630	3	0.00478468899521531	0.00476190476190476	"both complete"
"OG0003191"	246	156	-90	-0.365853658536585	-0.576923076923077	"both complete"
"OG0003192"	2514	2406	-108	-0.0429594272076372	-0.0448877805486284	"both complete"
"OG0003193"	3534	3531	-3	-0.000848896434634975	-0.000849617672047579	"both complete"
"OG0003195"	1734	1734	0	0	0	"both complete"
"OG0003196"	1839	1815	-24	-0.0130505709624796	-0.0132231404958678	"both complete"
"OG0003198"	1257	1266	9	0.00715990453460621	0.00710900473933649	"one complete"
"OG0003204"	1470	1494	24	0.0163265306122449	0.0160642570281124	"both complete"
"OG0003206"	1851	1851	0	0	0	"both complete"
"OG0003209"	510	501	-9	-0.0176470588235294	-0.0179640718562874	"one complete"
"OG0003210"	2313	2238	-75	-0.0324254215304799	-0.0335120643431635	"one complete"
"OG0003211"	1743	2013	270	0.154905335628227	0.134128166915052	"both complete"
"OG0003214"	1542	1551	9	0.00583657587548638	0.00580270793036751	"both complete"
"OG0003215"	855	753	-102	-0.119298245614035	-0.135458167330677	"both complete"
"OG0003216"	510	510	0	0	0	"both complete"
"OG0003219"	768	768	0	0	0	"both complete"
"OG0003220"	582	759	177	0.304123711340206	0.233201581027668	"0 complete"
"OG0003221"	756	951	195	0.257936507936508	0.205047318611987	"one complete"
"OG0003223"	915	915	0	0	0	"both complete"
"OG0003224"	633	657	24	0.037914691943128	0.0365296803652968	"both complete"
"OG0003229"	1392	1590	198	0.142241379310345	0.124528301886792	"both complete"
"OG0003230"	2112	2559	447	0.211647727272727	0.174677608440797	"both complete"
"OG0003231"	774	834	60	0.0775193798449612	0.0719424460431655	"one complete"
"OG0003235"	384	396	12	0.03125	0.0303030303030303	"one complete"
"OG0003243"	3285	3267	-18	-0.00547945205479452	-0.00550964187327824	"one complete"
"OG0003244"	255	342	87	0.341176470588235	0.254385964912281	"one complete"
"OG0003249"	588	483	-105	-0.178571428571429	-0.217391304347826	"0 complete"
"OG0003250"	165	312	147	0.890909090909091	0.471153846153846	"one complete"
"OG0003252"	495	477	-18	-0.0363636363636364	-0.0377358490566038	"both complete"
"OG0003253"	459	660	201	0.437908496732026	0.304545454545455	"both complete"
"OG0003255"	3828	3828	0	0	0	"one complete"
"OG0003256"	1770	1620	-150	-0.0847457627118644	-0.0925925925925926	"both complete"
"OG0003258"	474	810	336	0.708860759493671	0.414814814814815	"both complete"
"OG0003259"	510	723	213	0.417647058823529	0.294605809128631	"both complete"
"OG0003260"	552	552	0	0	0	"both complete"
"OG0003262"	1083	1080	-3	-0.00277008310249307	-0.00277777777777778	"both complete"
"OG0003263"	1515	1521	6	0.00396039603960396	0.00394477317554241	"both complete"
"OG0003264"	1164	1164	0	0	0	"both complete"
"OG0003265"	315	285	-30	-0.0952380952380952	-0.105263157894737	"one complete"
"OG0003267"	1497	576	-921	-0.615230460921844	-1.59895833333333	"one complete"
"OG0003268"	1077	1077	0	0	0	"both complete"
"OG0003270"	1320	1320	0	0	0	"both complete"
"OG0003272"	1407	1314	-93	-0.0660980810234542	-0.0707762557077626	"both complete"
"OG0003273"	3030	3039	9	0.00297029702970297	0.00296150049358342	"both complete"
"OG0003279"	807	708	-99	-0.122676579925651	-0.139830508474576	"one complete"
"OG0003280"	1782	948	-834	-0.468013468013468	-0.879746835443038	"both complete"
"OG0003281"	1011	1005	-6	-0.00593471810089021	-0.00597014925373134	"both complete"
"OG0003282"	1392	1581	189	0.135775862068966	0.119544592030361	"one complete"
"OG0003283"	1236	1176	-60	-0.0485436893203883	-0.0510204081632653	"both complete"
"OG0003284"	594	846	252	0.424242424242424	0.297872340425532	"one complete"
"OG0003285"	2676	2637	-39	-0.0145739910313901	-0.0147895335608646	"both complete"
"OG0003286"	447	447	0	0	0	"both complete"
"OG0003287"	2544	3000	456	0.179245283018868	0.152	"both complete"
"OG0003288"	1803	1836	33	0.0183028286189684	0.0179738562091503	"both complete"
"OG0003290"	1494	1494	0	0	0	"both complete"
"OG0003291"	912	912	0	0	0	"both complete"
"OG0003292"	2460	2628	168	0.0682926829268293	0.0639269406392694	"both complete"
"OG0003293"	1380	1380	0	0	0	"both complete"
"OG0003295"	1365	1491	126	0.0923076923076923	0.0845070422535211	"one complete"
"OG0003296"	1020	951	-69	-0.0676470588235294	-0.0725552050473186	"one complete"
"OG0003297"	1449	1431	-18	-0.0124223602484472	-0.0125786163522013	"both complete"
"OG0003299"	1527	1536	9	0.00589390962671906	0.005859375	"both complete"
"OG0003300"	624	465	-159	-0.254807692307692	-0.341935483870968	"0 complete"
"OG0003301"	5406	6942	1536	0.284128745837958	0.221261884183233	"both complete"
"OG0003302"	1587	1581	-6	-0.00378071833648393	-0.00379506641366224	"both complete"
