Tfasc_v1.31994-RA	Scaffold_2305	267462	111692	121190	OG0000000	1	2100
Tfasc_v1.21053-RA	Scaffold_15	23642332	12802137	12802850	OG0000001	772	0
Tfasc_v1.21054-RA	Scaffold_15	23642332	12856873	12857586	OG0000001	772	0
Tfasc_v1.21061-RA	Scaffold_15	23642332	13725692	13726405	OG0000001	772	0
Tfasc_v1.21081-RA	Scaffold_15	23642332	14360706	14361419	OG0000001	772	0
Tfasc_v1.21112-RA	Scaffold_15	23642332	15373991	15374704	OG0000001	772	0
Tfasc_v1.21113-RA	Scaffold_15	23642332	15463596	15464243	OG0000001	772	0
Tfasc_v1.21116-RA	Scaffold_15	23642332	15778410	15778961	OG0000001	772	0
Tfasc_v1.21118-RA	Scaffold_15	23642332	16083018	16083731	OG0000001	772	0
Tfasc_v1.21727-RA	Scaffold_2073	21704838	139489	140202	OG0000001	772	0
Tfasc_v1.21736-RA	Scaffold_2073	21704838	446823	447536	OG0000001	772	0
Tfasc_v1.21741-RA	Scaffold_2073	21704838	1147165	1147878	OG0000001	772	0
Tfasc_v1.21778-RA	Scaffold_2073	21704838	2408367	2409080	OG0000001	772	0
Tfasc_v1.21782-RA	Scaffold_2073	21704838	2535992	2536705	OG0000001	772	0
Tfasc_v1.21784-RA	Scaffold_2073	21704838	2598924	2599334	OG0000001	772	0
Tfasc_v1.21785-RA	Scaffold_2073	21704838	2608935	2609522	OG0000001	772	0
Tfasc_v1.21788-RA	Scaffold_2073	21704838	2682334	2683047	OG0000001	772	0
Tfasc_v1.21826-RA	Scaffold_2073	21704838	5270796	5271509	OG0000001	772	0
Tfasc_v1.21828-RA	Scaffold_2073	21704838	5372460	5373173	OG0000001	772	0
Tfasc_v1.21838-RA	Scaffold_2073	21704838	6015048	6015761	OG0000001	772	0
Tfasc_v1.21862-RA	Scaffold_2073	21704838	7173289	7173984	OG0000001	772	0
Tfasc_v1.21864-RA	Scaffold_2073	21704838	7262128	7262778	OG0000001	772	0
Tfasc_v1.21866-RA	Scaffold_2073	21704838	7348814	7349527	OG0000001	772	0
Tfasc_v1.21870-RA	Scaffold_2073	21704838	7553221	7553934	OG0000001	772	0
Tfasc_v1.21929-RA	Scaffold_2073	21704838	9008422	9009135	OG0000001	772	0
Tfasc_v1.22008-RA	Scaffold_2073	21704838	10405425	10406138	OG0000001	772	0
Tfasc_v1.22009-RA	Scaffold_2073	21704838	10410983	10411585	OG0000001	772	0
Tfasc_v1.22047-RA	Scaffold_2073	21704838	11339220	11339933	OG0000001	772	0
Tfasc_v1.22054-RA	Scaffold_2073	21704838	11626386	11627099	OG0000001	772	0
Tfasc_v1.22063-RA	Scaffold_2073	21704838	11979164	11979877	OG0000001	772	0
Tfasc_v1.22066-RA	Scaffold_2073	21704838	12146646	12155659	OG0000001	772	0
Tfasc_v1.22071-RA	Scaffold_2073	21704838	12305513	12306226	OG0000001	772	0
Tfasc_v1.22072-RA	Scaffold_2073	21704838	12310853	12311566	OG0000001	772	0
Tfasc_v1.22101-RA	Scaffold_2073	21704838	13260161	13260874	OG0000001	772	0
Tfasc_v1.22173-RA	Scaffold_2073	21704838	15280613	15281326	OG0000001	772	0
Tfasc_v1.23389-RA	Scaffold_2321	21234157	5036241	5036954	OG0000001	772	0
Tfasc_v1.23476-RA	Scaffold_2321	21234157	7083934	7084647	OG0000001	772	0
Tfasc_v1.23526-RA	Scaffold_2321	21234157	9657786	9658265	OG0000001	772	0
Tfasc_v1.23535-RA	Scaffold_2321	21234157	10056482	10057195	OG0000001	772	0
Tfasc_v1.23554-RA	Scaffold_2321	21234157	10896790	10897503	OG0000001	772	0
Tfasc_v1.23555-RA	Scaffold_2321	21234157	10920786	10921499	OG0000001	772	0
Tfasc_v1.23560-RA	Scaffold_2321	21234157	11149152	11149865	OG0000001	772	0
Tfasc_v1.23574-RA	Scaffold_2321	21234157	11476150	11476863	OG0000001	772	0
Tfasc_v1.23591-RA	Scaffold_2321	21234157	12097998	12098702	OG0000001	772	0
Tfasc_v1.23593-RA	Scaffold_2321	21234157	12189079	12189792	OG0000001	772	0
Tfasc_v1.23594-RA	Scaffold_2321	21234157	12249958	12250347	OG0000001	772	0
Tfasc_v1.23602-RA	Scaffold_2321	21234157	12821126	12821839	OG0000001	772	0
Tfasc_v1.23608-RA	Scaffold_2321	21234157	13225835	13226548	OG0000001	772	0
Tfasc_v1.23830-RA	Scaffold_2321	21234157	17878911	17879624	OG0000001	772	0
Tfasc_v1.23836-RA	Scaffold_2321	21234157	18208853	18209395	OG0000001	772	0
Tfasc_v1.24393-RA	Scaffold_2320	19440187	4212875	4213588	OG0000001	772	0
Tfasc_v1.24494-RA	Scaffold_2320	19440187	6338711	6339100	OG0000001	772	0
Tfasc_v1.24528-RA	Scaffold_2320	19440187	7099824	7100207	OG0000001	772	0
Tfasc_v1.24551-RA	Scaffold_2320	19440187	7689641	7690354	OG0000001	772	0
Tfasc_v1.24587-RA	Scaffold_2320	19440187	8901651	8902040	OG0000001	772	0
Tfasc_v1.24590-RA	Scaffold_2320	19440187	8988801	8989514	OG0000001	772	0
Tfasc_v1.24610-RA	Scaffold_2320	19440187	9579515	9580129	OG0000001	772	0
Tfasc_v1.24614-RA	Scaffold_2320	19440187	9725093	9725806	OG0000001	772	0
Tfasc_v1.24646-RA	Scaffold_2320	19440187	11296576	11297289	OG0000001	772	0
Tfasc_v1.24647-RA	Scaffold_2320	19440187	11317430	11318143	OG0000001	772	0
Tfasc_v1.24651-RA	Scaffold_2320	19440187	11456314	11457027	OG0000001	772	0
Tfasc_v1.24656-RA	Scaffold_2320	19440187	11837375	11838088	OG0000001	772	0
Tfasc_v1.24759-RA	Scaffold_2320	19440187	14457526	14458239	OG0000001	772	0
Tfasc_v1.24766-RA	Scaffold_2320	19440187	14870966	14871676	OG0000001	772	0
Tfasc_v1.24768-RA	Scaffold_2320	19440187	14894054	14894767	OG0000001	772	0
Tfasc_v1.24794-RA	Scaffold_2320	19440187	15468463	15469176	OG0000001	772	0
Tfasc_v1.24838-RA	Scaffold_2320	19440187	16936259	16936972	OG0000001	772	0
Tfasc_v1.24897-RA	Scaffold_2320	19440187	18515198	18515911	OG0000001	772	0
Tfasc_v1.25347-RA	Scaffold_346	19367790	5020614	5021327	OG0000001	772	0
Tfasc_v1.25362-RA	Scaffold_346	19367790	5622444	5622878	OG0000001	772	0
Tfasc_v1.25366-RA	Scaffold_346	19367790	5884363	5885076	OG0000001	772	0
Tfasc_v1.25368-RA	Scaffold_346	19367790	6034507	6035220	OG0000001	772	0
Tfasc_v1.25388-RA	Scaffold_346	19367790	6862121	6862834	OG0000001	772	0
Tfasc_v1.25390-RA	Scaffold_346	19367790	7008424	7009137	OG0000001	772	0
Tfasc_v1.25411-RA	Scaffold_346	19367790	8007359	8008093	OG0000001	772	0
Tfasc_v1.25415-RA	Scaffold_346	19367790	8132683	8133396	OG0000001	772	0
Tfasc_v1.25416-RA	Scaffold_346	19367790	8139520	8140233	OG0000001	772	0
Tfasc_v1.25417-RA	Scaffold_346	19367790	8150023	8150736	OG0000001	772	0
Tfasc_v1.25431-RA	Scaffold_346	19367790	8852528	8853241	OG0000001	772	0
Tfasc_v1.25511-RA	Scaffold_346	19367790	12395763	12396476	OG0000001	772	0
Tfasc_v1.25513-RA	Scaffold_346	19367790	12577779	12578492	OG0000001	772	0
Tfasc_v1.25514-RA	Scaffold_346	19367790	12706379	12707092	OG0000001	772	0
Tfasc_v1.25537-RA	Scaffold_346	19367790	13776539	13776922	OG0000001	772	0
Tfasc_v1.25590-RA	Scaffold_346	19367790	15218402	15219115	OG0000001	772	0
Tfasc_v1.26216-RA	Scaffold_845	18018563	5111324	5112037	OG0000001	772	0
Tfasc_v1.26229-RA	Scaffold_845	18018563	5293854	5294567	OG0000001	772	0
Tfasc_v1.26248-RA	Scaffold_845	18018563	5717864	5718577	OG0000001	772	0
Tfasc_v1.26295-RA	Scaffold_845	18018563	7224909	7225622	OG0000001	772	0
Tfasc_v1.26300-RA	Scaffold_845	18018563	7441207	7441920	OG0000001	772	0
Tfasc_v1.26353-RA	Scaffold_845	18018563	9004837	9005541	OG0000001	772	0
Tfasc_v1.26361-RA	Scaffold_845	18018563	9208650	9209363	OG0000001	772	0
Tfasc_v1.26362-RA	Scaffold_845	18018563	9244076	9244789	OG0000001	772	0
Tfasc_v1.26374-RA	Scaffold_845	18018563	9940517	9940906	OG0000001	772	0
Tfasc_v1.26377-RA	Scaffold_845	18018563	9989461	9990174	OG0000001	772	0
Tfasc_v1.26378-RA	Scaffold_845	18018563	10013023	10013736	OG0000001	772	0
Tfasc_v1.26396-RA	Scaffold_845	18018563	10968359	10969072	OG0000001	772	0
Tfasc_v1.26397-RA	Scaffold_845	18018563	11017040	11017429	OG0000001	772	0
Tfasc_v1.26398-RA	Scaffold_845	18018563	11021614	11022327	OG0000001	772	0
Tfasc_v1.26444-RA	Scaffold_845	18018563	12288460	12289173	OG0000001	772	0
Tfasc_v1.27198-RA	Scaffold_2316	17107477	3873850	3874518	OG0000001	772	0
Tfasc_v1.27217-RA	Scaffold_2316	17107477	4625372	4626085	OG0000001	772	0
Tfasc_v1.27227-RA	Scaffold_2316	17107477	5340626	5341339	OG0000001	772	0
Tfasc_v1.27228-RA	Scaffold_2316	17107477	5417040	5417753	OG0000001	772	0
Tfasc_v1.27229-RA	Scaffold_2316	17107477	5444868	5445257	OG0000001	772	0
Tfasc_v1.27236-RA	Scaffold_2316	17107477	5815203	5815916	OG0000001	772	0
Tfasc_v1.27238-RA	Scaffold_2316	17107477	5914575	5914964	OG0000001	772	0
Tfasc_v1.27239-RA	Scaffold_2316	17107477	5928228	5928836	OG0000001	772	0
Tfasc_v1.27418-RA	Scaffold_2316	17107477	10310401	10311114	OG0000001	772	0
Tfasc_v1.27462-RA	Scaffold_2316	17107477	11331684	11332397	OG0000001	772	0
Tfasc_v1.28386-RA	Scaffold_2312	16741216	4602757	4603470	OG0000001	772	0
Tfasc_v1.28456-RA	Scaffold_2312	16741216	6745132	6745845	OG0000001	772	0
Tfasc_v1.28479-RA	Scaffold_2312	16741216	7565608	7566321	OG0000001	772	0
Tfasc_v1.28483-RA	Scaffold_2312	16741216	7743320	7744033	OG0000001	772	0
Tfasc_v1.28490-RA	Scaffold_2312	16741216	8026972	8027361	OG0000001	772	0
Tfasc_v1.28502-RA	Scaffold_2312	16741216	8507596	8508309	OG0000001	772	0
Tfasc_v1.28503-RA	Scaffold_2312	16741216	8534174	8534887	OG0000001	772	0
Tfasc_v1.28534-RA	Scaffold_2312	16741216	10263043	10263498	OG0000001	772	0
Tfasc_v1.28536-RA	Scaffold_2312	16741216	10333751	10334464	OG0000001	772	0
Tfasc_v1.28562-RA	Scaffold_2312	16741216	11113349	11114062	OG0000001	772	0
Tfasc_v1.28629-RA	Scaffold_2312	16741216	12933295	12934008	OG0000001	772	0
Tfasc_v1.28638-RA	Scaffold_2312	16741216	13297014	13297715	OG0000001	772	0
Tfasc_v1.28719-RA	Scaffold_2312	16741216	14284944	14285333	OG0000001	772	0
Tfasc_v1.28955-RA	Scaffold_2312	16741216	16226105	16226818	OG0000001	772	0
Tfasc_v1.29099-RA	Scaffold_53	13520883	2682910	2683623	OG0000001	772	0
Tfasc_v1.29100-RA	Scaffold_53	13520883	2709804	2710187	OG0000001	772	0
Tfasc_v1.29146-RA	Scaffold_53	13520883	4342374	4343087	OG0000001	772	0
Tfasc_v1.29223-RA	Scaffold_53	13520883	6386264	6386977	OG0000001	772	0
Tfasc_v1.29261-RA	Scaffold_53	13520883	7440488	7441153	OG0000001	772	0
Tfasc_v1.29262-RA	Scaffold_53	13520883	7460958	7461671	OG0000001	772	0
Tfasc_v1.29298-RA	Scaffold_53	13520883	8309600	8310313	OG0000001	772	0
Tfasc_v1.30291-RA	Scaffold_2319	12332728	4618199	4618912	OG0000001	772	0
Tfasc_v1.30320-RA	Scaffold_2319	12332728	5486418	5486852	OG0000001	772	0
Tfasc_v1.30323-RA	Scaffold_2319	12332728	5590775	5591152	OG0000001	772	0
Tfasc_v1.30328-RA	Scaffold_2319	12332728	5853778	5854491	OG0000001	772	0
Tfasc_v1.30453-RA	Scaffold_2319	12332728	8856992	8857387	OG0000001	772	0
Tfasc_v1.30725-RA	Scaffold_678	1111046	234741	235454	OG0000001	772	0
Tfasc_v1.30749-RA	Scaffold_1622	927377	473022	473735	OG0000001	772	0
Tfasc_v1.30771-RA	Scaffold_2212	699952	158768	159481	OG0000001	772	0
Tfasc_v1.30778-RA	Scaffold_2212	699952	506107	506820	OG0000001	772	0
Tfasc_v1.30788-RA	Scaffold_2245	684759	69894	70607	OG0000001	772	0
Tfasc_v1.30794-RA	Scaffold_2245	684759	404945	405310	OG0000001	772	0
Tfasc_v1.30816-RA	Scaffold_777	634933	182946	183659	OG0000001	772	0
Tfasc_v1.30819-RA	Scaffold_777	634933	318806	319519	OG0000001	772	0
Tfasc_v1.30824-RA	Scaffold_777	634933	433724	434437	OG0000001	772	0
Tfasc_v1.30826-RA	Scaffold_777	634933	553889	554602	OG0000001	772	0
Tfasc_v1.30844-RA	Scaffold_2160	619647	140378	141043	OG0000001	772	0
Tfasc_v1.30845-RA	Scaffold_2160	619647	160580	161245	OG0000001	772	0
Tfasc_v1.30849-RA	Scaffold_2160	619647	353596	353910	OG0000001	772	0
Tfasc_v1.30859-RA	Scaffold_268	590081	17209	17922	OG0000001	772	0
Tfasc_v1.30865-RA	Scaffold_974	588019	116696	117298	OG0000001	772	0
Tfasc_v1.30867-RA	Scaffold_974	588019	173154	173867	OG0000001	772	0
Tfasc_v1.30868-RA	Scaffold_974	588019	194485	195099	OG0000001	772	0
Tfasc_v1.30884-RA	Scaffold_1318	583691	177137	177850	OG0000001	772	0
Tfasc_v1.30891-RA	Scaffold_42	573326	229524	230237	OG0000001	772	0
Tfasc_v1.30901-RA	Scaffold_2198	566333	275504	276217	OG0000001	772	0
Tfasc_v1.30902-RA	Scaffold_2198	566333	373287	374000	OG0000001	772	0
Tfasc_v1.30911-RA	Scaffold_2014	565035	110607	111320	OG0000001	772	0
Tfasc_v1.30924-RA	Scaffold_692	545017	474382	475095	OG0000001	772	0
Tfasc_v1.30925-RA	Scaffold_799	542454	303131	303844	OG0000001	772	0
Tfasc_v1.30945-RA	Scaffold_2217	514144	142235	142882	OG0000001	772	0
Tfasc_v1.30947-RA	Scaffold_2217	514144	348686	349399	OG0000001	772	0
Tfasc_v1.30951-RA	Scaffold_2282	511463	188840	189553	OG0000001	772	0
Tfasc_v1.30955-RA	Scaffold_2296	511081	22626	23339	OG0000001	772	0
Tfasc_v1.30958-RA	Scaffold_2296	511081	294279	294992	OG0000001	772	0
Tfasc_v1.30967-RA	Scaffold_1393	501804	417642	418463	OG0000001	772	0
Tfasc_v1.30972-RA	Scaffold_111	495621	219131	219478	OG0000001	772	0
Tfasc_v1.30973-RA	Scaffold_111	495621	320608	321057	OG0000001	772	0
Tfasc_v1.30974-RA	Scaffold_111	495621	333155	333568	OG0000001	772	0
Tfasc_v1.30977-RA	Scaffold_111	495621	470240	470953	OG0000001	772	0
Tfasc_v1.30978-RA	Scaffold_111	495621	477074	477787	OG0000001	772	0
Tfasc_v1.30980-RA	Scaffold_197	495257	262751	263464	OG0000001	772	0
Tfasc_v1.30994-RA	Scaffold_2079	490622	412701	413330	OG0000001	772	0
Tfasc_v1.31001-RA	Scaffold_67	488070	203775	204488	OG0000001	772	0
Tfasc_v1.31011-RA	Scaffold_135	481129	387708	388286	OG0000001	772	0
Tfasc_v1.31014-RA	Scaffold_122	478834	45125	45838	OG0000001	772	0
Tfasc_v1.31020-RA	Scaffold_122	478834	454280	454993	OG0000001	772	0
Tfasc_v1.31048-RA	Scaffold_2033	460770	342183	342896	OG0000001	772	0
Tfasc_v1.31065-RA	Scaffold_2295	444192	127447	128160	OG0000001	772	0
Tfasc_v1.31071-RA	Scaffold_2013	439668	298893	299606	OG0000001	772	0
Tfasc_v1.31072-RA	Scaffold_2013	439668	316195	316908	OG0000001	772	0
Tfasc_v1.31076-RA	Scaffold_294	434892	194770	195483	OG0000001	772	0
Tfasc_v1.31082-RA	Scaffold_2183	434067	130601	131314	OG0000001	772	0
Tfasc_v1.31083-RA	Scaffold_2183	434067	200544	201257	OG0000001	772	0
Tfasc_v1.31094-RA	Scaffold_405	430915	325987	326700	OG0000001	772	0
Tfasc_v1.31095-RA	Scaffold_405	430915	418858	419490	OG0000001	772	0
Tfasc_v1.31112-RA	Scaffold_107	427604	257453	258166	OG0000001	772	0
Tfasc_v1.31125-RA	Scaffold_2125	425629	391058	391771	OG0000001	772	0
Tfasc_v1.31150-RA	Scaffold_534	412288	217841	218554	OG0000001	772	0
Tfasc_v1.31154-RA	Scaffold_534	412288	361178	361891	OG0000001	772	0
Tfasc_v1.31159-RA	Scaffold_2107	411606	59799	60512	OG0000001	772	0
Tfasc_v1.31165-RA	Scaffold_2107	411606	245585	246100	OG0000001	772	0
Tfasc_v1.31181-RA	Scaffold_435	407290	121014	121364	OG0000001	772	0
Tfasc_v1.31183-RA	Scaffold_435	407290	149475	150089	OG0000001	772	0
Tfasc_v1.31184-RA	Scaffold_435	407290	154339	154572	OG0000001	772	0
Tfasc_v1.31192-RA	Scaffold_881	406166	201587	202300	OG0000001	772	0
Tfasc_v1.31222-RA	Scaffold_322	404758	50083	50796	OG0000001	772	0
Tfasc_v1.31275-RA	Scaffold_156	394060	298466	299179	OG0000001	772	0
Tfasc_v1.31277-RA	Scaffold_427	393729	262861	263574	OG0000001	772	0
Tfasc_v1.31308-RA	Scaffold_2186	388913	305172	305885	OG0000001	772	0
Tfasc_v1.31313-RA	Scaffold_528	386067	74607	75320	OG0000001	772	0
Tfasc_v1.31315-RA	Scaffold_528	386067	157534	158247	OG0000001	772	0
Tfasc_v1.31316-RA	Scaffold_528	386067	171016	171729	OG0000001	772	0
Tfasc_v1.31341-RA	Scaffold_215	379015	336779	337492	OG0000001	772	0
Tfasc_v1.31342-RA	Scaffold_17	377618	73805	74518	OG0000001	772	0
Tfasc_v1.31348-RA	Scaffold_2074	376627	68585	69298	OG0000001	772	0
Tfasc_v1.31350-RA	Scaffold_2074	376627	150034	150423	OG0000001	772	0
Tfasc_v1.31351-RA	Scaffold_2074	376627	253994	254488	OG0000001	772	0
Tfasc_v1.31352-RA	Scaffold_2074	376627	317586	318080	OG0000001	772	0
Tfasc_v1.31360-RA	Scaffold_146	372449	99181	99543	OG0000001	772	0
Tfasc_v1.31361-RA	Scaffold_146	372449	190798	191187	OG0000001	772	0
Tfasc_v1.31370-RA	Scaffold_544	372302	259503	260216	OG0000001	772	0
Tfasc_v1.31372-RA	Scaffold_2085	372237	27402	28115	OG0000001	772	0
Tfasc_v1.31375-RA	Scaffold_2085	372237	247567	248280	OG0000001	772	0
Tfasc_v1.31376-RA	Scaffold_2085	372237	252503	253216	OG0000001	772	0
Tfasc_v1.31378-RA	Scaffold_706	365717	27149	27862	OG0000001	772	0
Tfasc_v1.31384-RA	Scaffold_115	362397	39466	40179	OG0000001	772	0
Tfasc_v1.31396-RA	Scaffold_586	361661	244154	244867	OG0000001	772	0
Tfasc_v1.31406-RA	Scaffold_671	357519	108340	109053	OG0000001	772	0
Tfasc_v1.31436-RA	Scaffold_539	353635	72646	73359	OG0000001	772	0
Tfasc_v1.31437-RA	Scaffold_539	353635	109608	110321	OG0000001	772	0
Tfasc_v1.31440-RA	Scaffold_539	353635	156435	156668	OG0000001	772	0
Tfasc_v1.31449-RA	Scaffold_2084	353511	288161	288874	OG0000001	772	0
Tfasc_v1.31455-RA	Scaffold_2035	352499	215370	215588	OG0000001	772	0
Tfasc_v1.31481-RA	Scaffold_2102	346529	139741	140454	OG0000001	772	0
Tfasc_v1.31482-RA	Scaffold_2102	346529	307831	308367	OG0000001	772	0
Tfasc_v1.31483-RA	Scaffold_597	345042	17787	18500	OG0000001	772	0
Tfasc_v1.31496-RA	Scaffold_2213	342861	300835	301218	OG0000001	772	0
Tfasc_v1.31502-RA	Scaffold_141	342421	297871	298584	OG0000001	772	0
Tfasc_v1.31523-RA	Scaffold_185	337701	127529	127918	OG0000001	772	0
Tfasc_v1.31526-RA	Scaffold_2131	337523	60850	61563	OG0000001	772	0
Tfasc_v1.31528-RA	Scaffold_56	336384	75614	76327	OG0000001	772	0
Tfasc_v1.31589-RA	Scaffold_2299	327374	150575	150964	OG0000001	772	0
Tfasc_v1.31590-RA	Scaffold_2299	327374	225838	226551	OG0000001	772	0
Tfasc_v1.31591-RA	Scaffold_2299	327374	242622	243335	OG0000001	772	0
Tfasc_v1.31599-RA	Scaffold_79	326373	187336	188049	OG0000001	772	0
Tfasc_v1.31631-RA	Scaffold_2078	321281	317710	318423	OG0000001	772	0
Tfasc_v1.31644-RA	Scaffold_2297	319947	163146	163859	OG0000001	772	0
Tfasc_v1.31645-RA	Scaffold_2297	319947	180832	181545	OG0000001	772	0
Tfasc_v1.31653-RA	Scaffold_2141	318313	16106	16819	OG0000001	772	0
Tfasc_v1.31660-RA	Scaffold_2106	318216	56447	57160	OG0000001	772	0
Tfasc_v1.31716-RA	Scaffold_1564	312912	144193	144906	OG0000001	772	0
Tfasc_v1.31722-RA	Scaffold_124	312258	87924	93700	OG0000001	772	0
Tfasc_v1.31726-RA	Scaffold_2291	312086	281328	282041	OG0000001	772	0
Tfasc_v1.31727-RA	Scaffold_2034	311968	83546	84259	OG0000001	772	0
Tfasc_v1.31736-RA	Scaffold_632	309858	166702	167316	OG0000001	772	0
Tfasc_v1.31740-RA	Scaffold_1629	308937	166768	167481	OG0000001	772	0
Tfasc_v1.31749-RA	Scaffold_615	307783	164136	164849	OG0000001	772	0
Tfasc_v1.31751-RA	Scaffold_615	307783	277925	278638	OG0000001	772	0
Tfasc_v1.31771-RA	Scaffold_37	302216	224377	225090	OG0000001	772	0
Tfasc_v1.31782-RA	Scaffold_249	300041	194089	194478	OG0000001	772	0
Tfasc_v1.31790-RA	Scaffold_2237	299745	167107	167820	OG0000001	772	0
Tfasc_v1.31793-RA	Scaffold_57	299057	293280	293669	OG0000001	772	0
Tfasc_v1.31797-RA	Scaffold_432	295496	200016	200729	OG0000001	772	0
Tfasc_v1.31802-RA	Scaffold_244	294579	89700	90413	OG0000001	772	0
Tfasc_v1.31839-RA	Scaffold_2116	291297	162857	163570	OG0000001	772	0
Tfasc_v1.31846-RA	Scaffold_2173	290235	134892	135605	OG0000001	772	0
Tfasc_v1.31856-RA	Scaffold_2249	289149	279741	280454	OG0000001	772	0
Tfasc_v1.31867-RA	Scaffold_6	288461	254802	255515	OG0000001	772	0
Tfasc_v1.31879-RA	Scaffold_36	284842	149573	150286	OG0000001	772	0
Tfasc_v1.31883-RA	Scaffold_1161	282903	181989	182702	OG0000001	772	0
Tfasc_v1.31903-RA	Scaffold_314	281142	56966	57679	OG0000001	772	0
Tfasc_v1.31904-RA	Scaffold_314	281142	93529	94242	OG0000001	772	0
Tfasc_v1.31907-RA	Scaffold_2227	280520	81370	82083	OG0000001	772	0
Tfasc_v1.31909-RA	Scaffold_2227	280520	198000	198713	OG0000001	772	0
Tfasc_v1.31918-RA	Scaffold_2115	278980	275908	276621	OG0000001	772	0
Tfasc_v1.31942-RA	Scaffold_2279	276966	158281	158823	OG0000001	772	0
Tfasc_v1.31960-RA	Scaffold_2089	272987	108793	109506	OG0000001	772	0
Tfasc_v1.31962-RA	Scaffold_2089	272987	179966	180679	OG0000001	772	0
Tfasc_v1.31963-RA	Scaffold_2089	272987	186977	187657	OG0000001	772	0
Tfasc_v1.31968-RA	Scaffold_1830	272986	158062	158775	OG0000001	772	0
Tfasc_v1.31971-RA	Scaffold_402	272715	132506	133219	OG0000001	772	0
Tfasc_v1.31974-RA	Scaffold_21	270685	39918	40631	OG0000001	772	0
Tfasc_v1.31980-RA	Scaffold_2202	269310	178695	179408	OG0000001	772	0
Tfasc_v1.31981-RA	Scaffold_2202	269310	199389	200102	OG0000001	772	0
Tfasc_v1.31988-RA	Scaffold_2251	267735	221484	222197	OG0000001	772	0
Tfasc_v1.32005-RA	Scaffold_118	266727	96694	97407	OG0000001	772	0
Tfasc_v1.32016-RA	Scaffold_1028	265813	189324	190037	OG0000001	772	0
Tfasc_v1.32019-RA	Scaffold_2066	264909	174315	175028	OG0000001	772	0
Tfasc_v1.32022-RA	Scaffold_2181	264432	11173	11886	OG0000001	772	0
Tfasc_v1.32027-RA	Scaffold_2007	261621	72291	72725	OG0000001	772	0
Tfasc_v1.32029-RA	Scaffold_2007	261621	138447	138989	OG0000001	772	0
Tfasc_v1.32030-RA	Scaffold_2007	261621	184302	185015	OG0000001	772	0
Tfasc_v1.32041-RA	Scaffold_2266	256541	29972	30685	OG0000001	772	0
Tfasc_v1.32042-RA	Scaffold_2266	256541	87748	88443	OG0000001	772	0
Tfasc_v1.32059-RA	Scaffold_2264	252331	47176	47889	OG0000001	772	0
Tfasc_v1.32074-RA	Scaffold_228	249846	65620	66162	OG0000001	772	0
Tfasc_v1.32080-RA	Scaffold_2248	249304	27971	28684	OG0000001	772	0
Tfasc_v1.32092-RA	Scaffold_2263	247114	142055	142765	OG0000001	772	0
Tfasc_v1.32093-RA	Scaffold_2263	247114	221939	222652	OG0000001	772	0
Tfasc_v1.32107-RA	Scaffold_478	242513	193099	193812	OG0000001	772	0
Tfasc_v1.32108-RA	Scaffold_478	242513	197941	198321	OG0000001	772	0
Tfasc_v1.32110-RA	Scaffold_270	242364	65868	66581	OG0000001	772	0
Tfasc_v1.32127-RA	Scaffold_367	239200	11962	12675	OG0000001	772	0
Tfasc_v1.32132-RA	Scaffold_421	239166	213947	214660	OG0000001	772	0
Tfasc_v1.32138-RA	Scaffold_1444	236492	171533	171922	OG0000001	772	0
Tfasc_v1.32140-RA	Scaffold_1444	236492	227394	228107	OG0000001	772	0
Tfasc_v1.32151-RA	Scaffold_2075	235630	52788	53501	OG0000001	772	0
Tfasc_v1.32157-RA	Scaffold_316	235608	157280	157993	OG0000001	772	0
Tfasc_v1.32159-RA	Scaffold_354	235322	16634	17347	OG0000001	772	0
Tfasc_v1.32160-RA	Scaffold_354	235322	73476	73865	OG0000001	772	0
Tfasc_v1.32167-RA	Scaffold_1225	233174	211881	212594	OG0000001	772	0
Tfasc_v1.32168-RA	Scaffold_1225	233174	217641	218354	OG0000001	772	0
Tfasc_v1.32196-RA	Scaffold_52	227019	194798	195268	OG0000001	772	0
Tfasc_v1.32222-RA	Scaffold_70	222399	71794	72507	OG0000001	772	0
Tfasc_v1.32225-RA	Scaffold_2042	221936	188470	189183	OG0000001	772	0
Tfasc_v1.32232-RA	Scaffold_2082	220837	131497	131931	OG0000001	772	0
Tfasc_v1.32237-RA	Scaffold_2005	220727	81768	82157	OG0000001	772	0
Tfasc_v1.32243-RA	Scaffold_2100	220705	109032	109745	OG0000001	772	0
Tfasc_v1.32263-RA	Scaffold_202	215157	125117	125830	OG0000001	772	0
Tfasc_v1.32287-RA	Scaffold_492	212104	116637	117350	OG0000001	772	0
Tfasc_v1.32290-RA	Scaffold_498	211830	74341	75054	OG0000001	772	0
Tfasc_v1.32291-RA	Scaffold_498	211830	163634	164347	OG0000001	772	0
Tfasc_v1.32316-RA	Scaffold_805	210611	110588	111301	OG0000001	772	0
Tfasc_v1.32320-RA	Scaffold_2149	209564	174551	175264	OG0000001	772	0
Tfasc_v1.32330-RA	Scaffold_940	208429	16904	17617	OG0000001	772	0
Tfasc_v1.32338-RA	Scaffold_460	208088	86490	86852	OG0000001	772	0
Tfasc_v1.32339-RA	Scaffold_674	207807	148613	149326	OG0000001	772	0
Tfasc_v1.32373-RA	Scaffold_20	205304	156814	157527	OG0000001	772	0
Tfasc_v1.32387-RA	Scaffold_2289	203729	42026	42739	OG0000001	772	0
